0       	0       	0.963759	0       	0.963759	0.963759
0       	0       	0.938554	0       	0.938554	0.938554
0       	0       	0.912217	0       	0.912217	0.912217
0       	0       	0.88441 	0       	0.88441 	0.88441 
0       	0       	0.854754	0       	0.854754	0.854754
0       	0       	0.822391	0       	0.822391	0.822391
0       	0       	0.785801	0       	0.785801	0.785801
0       	0       	0.742315	0       	0.742315	0.742315
0       	0       	0.686846	0       	0.686846	0.686846
0       	0       	0.608223	0       	0.608223	0.608223
0       	0       	0.47772 	0       	0.47772 	0.47772 
0       	0       	0.24073 	0       	0.24073 	0.24073 
0       	0       	0.0307733	0       	0.0307733	0.0307733
0       	0       	0.000272082	0       	0.000272082	0.000272082
0       	0       	1.60605e-08	0       	1.60605e-08	1.60605e-08
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.938554	0       	0.938554	0.938554
0       	0       	0.91757 	0       	0.91757 	0.91757 
0       	0       	0.894372	0       	0.894372	0.894372
0       	0       	0.868886	0       	0.868886	0.868886
0       	0       	0.840766	0       	0.840766	0.840766
0       	0       	0.809204	0       	0.809204	0.809204
0       	0       	0.772671	0       	0.772671	0.772671
0       	0       	0.728325	0       	0.728325	0.728325
0       	0       	0.670519	0       	0.670519	0.670519
0       	0       	0.586434	0       	0.586434	0.586434
0       	0       	0.442635	0       	0.442635	0.442635
0       	0       	0.191752	0       	0.191752	0.191752
0       	0       	0.017241	0       	0.017241	0.017241
0       	0       	8.24566e-05	0       	8.24566e-05	8.24566e-05
0       	0       	7.30038e-10	0       	7.30038e-10	7.30038e-10
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.912217	0       	0.912217	0.912217
0       	0       	0.894372	0       	0.894372	0.894372
0       	0       	0.873411	0       	0.873411	0.873411
0       	0       	0.84953 	0       	0.84953 	0.84953 
0       	0       	0.822392	0       	0.822392	0.822392
0       	0       	0.791118	0       	0.791118	0.791118
0       	0       	0.753999	0       	0.753999	0.753999
0       	0       	0.707778	0       	0.707778	0.707778
0       	0       	0.645742	0       	0.645742	0.645742
0       	0       	0.552059	0       	0.552059	0.552059
0       	0       	0.38569 	0       	0.38569 	0.38569 
0       	0       	0.126526	0       	0.126526	0.126526
0       	0       	0.00636228	0       	0.00636228	0.00636228
0       	0       	1.08322e-05	0       	1.08322e-05	1.08322e-05
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.88441 	0       	0.88441 	0.88441 
0       	0       	0.868886	0       	0.868886	0.868886
0       	0       	0.84953 	0       	0.84953 	0.84953 
0       	0       	0.826643	0       	0.826643	0.826643
0       	0       	0.799856	0       	0.799856	0.799856
0       	0       	0.768138	0       	0.768138	0.768138
0       	0       	0.729446	0       	0.729446	0.729446
0       	0       	0.679768	0       	0.679768	0.679768
0       	0       	0.610509	0       	0.610509	0.610509
0       	0       	0.500517	0       	0.500517	0.500517
0       	0       	0.299978	0       	0.299978	0.299978
0       	0       	0.0607989	0       	0.0607989	0.0607989
0       	0       	0.00124315	0       	0.00124315	0.00124315
0       	0       	4.01697e-07	0       	4.01697e-07	4.01697e-07
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.854754	0       	0.854754	0.854754
0       	0       	0.840766	0       	0.840766	0.840766
0       	0       	0.822392	0       	0.822392	0.822392
0       	0       	0.799856	0       	0.799856	0.799856
0       	0       	0.772661	0       	0.772661	0.772661
0       	0       	0.739501	0       	0.739501	0.739501
0       	0       	0.69775 	0       	0.69775 	0.69775 
0       	0       	0.642077	0       	0.642077	0.642077
0       	0       	0.560489	0       	0.560489	0.560489
0       	0       	0.422608	0       	0.422608	0.422608
0       	0       	0.18448 	0       	0.18448 	0.18448 
0       	0       	0.0168444	0       	0.0168444	0.0168444
0       	0       	8.45947e-05	0       	8.45947e-05	8.45947e-05
0       	0       	1.06233e-09	0       	1.06233e-09	1.06233e-09
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.822391	0       	0.822391	0.822391
0       	0       	0.809204	0       	0.809204	0.809204
0       	0       	0.791118	0       	0.791118	0.791118
0       	0       	0.768138	0       	0.768138	0.768138
0       	0       	0.739501	0       	0.739501	0.739501
0       	0       	0.703403	0       	0.703403	0.703403
0       	0       	0.656176	0       	0.656176	0.656176
0       	0       	0.590041	0       	0.590041	0.590041
0       	0       	0.486555	0       	0.486555	0.486555
0       	0       	0.303052	0       	0.303052	0.303052
0       	0       	0.0696399	0       	0.0696399	0.0696399
0       	0       	0.00177773	0       	0.00177773	0.00177773
0       	0       	8.87736e-07	0       	8.87736e-07	8.87736e-07
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.785801	0       	0.785801	0.785801
0       	0       	0.772671	0       	0.772671	0.772671
0       	0       	0.753999	0       	0.753999	0.753999
0       	0       	0.729446	0       	0.729446	0.729446
0       	0       	0.69775 	0       	0.69775 	0.69775 
0       	0       	0.656176	0       	0.656176	0.656176
0       	0       	0.599032	0       	0.599032	0.599032
0       	0       	0.513603	0       	0.513603	0.513603
0       	0       	0.369777	0       	0.369777	0.369777
0       	0       	0.142312	0       	0.142312	0.142312
