0       	0       	0.961215	0       	0.961215	0.961215
0       	0       	0.93427 	0       	0.93427 	0.93427 
0       	0       	0.906035	0       	0.906035	0.906035
0       	0       	0.876018	0       	0.876018	0.876018
0       	0       	0.843617	0       	0.843617	0.843617
0       	0       	0.807592	0       	0.807592	0.807592
0       	0       	0.765693	0       	0.765693	0.765693
0       	0       	0.713711	0       	0.713711	0.713711
0       	0       	0.64275 	0       	0.64275 	0.64275 
0       	0       	0.530593	0       	0.530593	0.530593
0       	0       	0.322797	0       	0.322797	0.322797
0       	0       	0.0674065	0       	0.0674065	0.0674065
0       	0       	0.00141528	0       	0.00141528	0.00141528
0       	0       	4.70689e-07	0       	4.70689e-07	4.70689e-07
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.93427 	0       	0.93427 	0.93427 
0       	0       	0.911782	0       	0.911782	0.911782
0       	0       	0.886797	0       	0.886797	0.886797
0       	0       	0.859107	0       	0.859107	0.859107
0       	0       	0.828129	0       	0.828129	0.828129
0       	0       	0.792629	0       	0.792629	0.792629
0       	0       	0.750238	0       	0.750238	0.750238
0       	0       	0.696282	0       	0.696282	0.696282
0       	0       	0.620456	0       	0.620456	0.620456
0       	0       	0.496211	0       	0.496211	0.496211
0       	0       	0.266586	0       	0.266586	0.266586
0       	0       	0.0395969	0       	0.0395969	0.0395969
0       	0       	0.000456201	0       	0.000456201	0.000456201
0       	0       	4.81446e-08	0       	4.81446e-08	4.81446e-08
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.906035	0       	0.906035	0.906035
0       	0       	0.886797	0       	0.886797	0.886797
0       	0       	0.864041	0       	0.864041	0.864041
0       	0       	0.837831	0       	0.837831	0.837831
0       	0       	0.807554	0       	0.807554	0.807554
0       	0       	0.771811	0       	0.771811	0.771811
0       	0       	0.727841	0       	0.727841	0.727841
0       	0       	0.67    	0       	0.67    	0.67    
0       	0       	0.585277	0       	0.585277	0.585277
0       	0       	0.439298	0       	0.439298	0.439298
0       	0       	0.184498	0       	0.184498	0.184498
0       	0       	0.0152645	0       	0.0152645	0.0152645
0       	0       	6.32909e-05	0       	6.32909e-05	6.32909e-05
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0       	0       	0       	0       
0       	0       	0.876018	0       	0.876018	0.876018
0       	0       	0.859107	0       	0.859107	0.859107
0       	0       	0.837831	0       	0.837831	0.837831
0       	0       	0.812331	0       	0.812331	0.812331
0       	0       	0.781887	0       	0.781887	0.781887
0       	0       	0.744781	0       	0.744781	0.744781
0       	0       	0.697522	0       	0.697522	0.697522
0       	0       	0.632673	0       	0.632673	0.632673
0       	0       	0.532162	0       	0.532162	0.532162
0       	0       	0.349722	0       	0.349722	0.349722
0       	0       	0.0922372	0       	0.0922372	0.0922372
0       	0       	0.00300284	0       	0.00300284	0.00300284
