141 	-19.2546 	20.1264 	13.0909	0
142 	-14.7832 	15.5029 	13.0909	0
143 	-9.21647 	9.70592 	13.0909	0
81 	-29.0333 	30.15 	13.0909	0
82 	-34.565 	36.0194 	13.0909	0
83 	-34.8558 	36.3946 	13.0909	0
23 	-28.5745 	29.5905 	13.0909	0
84 	-34.596 	36.1887 	13.0909	0
24 	-29.2812 	30.3981 	13.0909	0
25 	-29.2176 	30.3981 	13.0909	0
26 	-26.9987 	28.1505 	13.0909	0
85 	-35.6219 	37.3181 	13.0909	0
86 	-33.2412 	34.8804 	13.0909	0
87 	-28.8219 	30.2999 	13.0909	0
27 	-26.0552 	27.2322 	13.0909	0
88 	-24.4076 	25.7146 	13.0909	0
28 	-26.8767 	28.1661 	13.0909	0
180 	-6.92414 	6.9855 	13.0909	0
181 	-9.68235 	9.82104 	13.0909	0
182 	-26.97 	27.2554 	13.0909	0
183 	-37.0907 	37.3233 	13.0909	0
184 	-36.3096 	36.5916 	13.0909	0
185 	-17.8756 	18.0511 	13.0909	0
186 	-18.5517 	18.8092 	13.0909	0
187 	-18.1174 	18.4385 	13.0909	0
188 	-17.3899 	17.7645 	13.0909	0
189 	-18.9507 	19.4252 	13.0909	0
190 	-18.6037 	19.1329 	13.0909	0
191 	-16.5546 	17.0815 	13.0909	0
192 	-19.4631 	20.1333 	13.0909	0
193 	-11.6859 	12.1116 	13.0909	0
194 	-9.8267 	10.2293 	13.0909	0
195 	-10.5572 	11.037 	13.0909	0
196 	-13.9334 	14.5844 	13.0909	0
197 	-15.7859 	16.5485 	13.0909	0
198 	-13.6022 	14.3077 	13.0909	0
199 	-14.0464 	14.8318 	13.0909	0
200 	-13.8459 	14.6828 	13.0909	0
242 	-24.2043 	24.5228 	13.0909	0
243 	-30.4213 	30.7486 	13.0909	0
244 	-34.9691 	35.3603 	13.0909	0
245 	-31.0487 	31.4583 	13.0909	0
246 	-30.9759 	31.4577 	13.0909	0
247 	-30.8798 	31.4404 	13.0909	0
248 	-24.0815 	24.5812 	13.0909	0
249 	-20.3502 	20.8367 	13.0909	0
250 	-21.6289 	22.2324 	13.0909	0
251 	-22.5358 	23.2438 	13.0909	0
252 	-30.1651 	31.2373 	13.0909	0
253 	-30.5051 	31.6692 	13.0909	0
254 	-27.6685 	28.7909 	13.0909	0
255 	-27.1711 	28.3437 	13.0909	0
256 	-26.5247 	27.7418 	13.0909	0
257 	-27.9744 	29.3384 	13.0909	0
258 	-23.3137 	24.5062 	13.0909	0
259 	-22.3747 	23.5835 	13.0909	0
260 	-21.7522 	23.0061 	13.0909	0
261 	-17.392 	18.4465 	13.0909	0
262 	-13.8378 	14.7285 	13.0909	0
303 	-14.7787 	14.9715 	13.0909	0
304 	-7.36889 	7.47695 	13.0909	0
305 	-7.22794 	7.38329 	13.0909	0
306 	-9.46121 	9.71046 	13.0909	0
307 	-15.5941 	16.0032 	13.0909	0
308 	-18.4619 	18.9904 	13.0909	0
309 	-16.6072 	17.134 	13.0909	0
310 	-14.715 	15.2362 	13.0909	0
311 	-14.8998 	15.4807 	13.0909	0
312 	-15.6552 	16.3207 	13.0909	0
313 	-17.8263 	18.6356 	13.0909	0
314 	-17.6865 	18.5478 	13.0909	0
315 	-17.4338 	18.3338 	13.0909	0
316 	-16.3685 	17.2663 	13.0909	0
317 	-16.777 	17.7267 	13.0909	0
318 	-12.8039 	13.5711 	13.0909	0
319 	-14.7579 	15.6973 	13.0909	0
320 	-17.8003 	18.9795 	13.0909	0
321 	-19.5063 	20.8512 	13.0909	0
322 	-19.2827 	20.6712 	13.0909	0
363 	-6.35259 	6.46494 	13.0909	0
364 	-3.14652 	3.22621 	13.0909	0
365 	-2.75034 	2.86328 	13.0909	0
366 	-4.40975 	4.62049 	13.0909	0
367 	-5.23299 	5.49241 	13.0909	0
368 	-7.25412 	7.5991 	13.0909	0
369 	-6.37717 	6.67956 	13.0909	0
370 	-6.17292 	6.48894 	13.0909	0
371 	-5.35386 	5.65323 	13.0909	0
372 	-5.7692 	6.13121 	13.0909	0
373 	-5.15781 	5.5103 	13.0909	0
374 	-6.22181 	6.66289 	13.0909	0
375 	-6.8902 	7.39271 	13.0909	0
376 	-10.1346 	10.8664 	13.0909	0
377 	-6.64741 	7.07901 	13.0909	0
378 	-5.49253 	5.89826 	13.0909	0
379 	-6.36528 	6.88888 	13.0909	0
380 	-7.18089 	7.80956 	13.0909	0
381 	-7.67427 	8.37379 	13.0909	0
382 	-7.90446 	8.65704 	13.0909	0
302 	-19.675 	19.9998 	13.0909	0
362 	-14.147 	14.4473 	13.0909	0
241 	-5.13099 	5.23869 	13.0909	0
301 	-11.7183 	12.0104 	13.0909	0
361 	-12.8122 	13.1718 	13.0909	0
240 	-5.14292 	5.25354 	13.0909	0
300 	-11.0216 	11.3787 	13.0909	0
360 	-15.6537 	16.2309 	13.0909	0
420 	-15.5902 	16.2309 	13.0909	0
421 	-14.5747 	15.1382 	13.0909	0
422 	-12.0064 	12.4049 	13.0909	0
423 	-7.65914 	7.92313 	13.0909	0
424 	-4.44643 	4.64194 	13.0909	0
425 	-3.50525 	3.71466 	13.0909	0
426 	-3.60587 	3.86829 	13.0909	0
427 	-4.42353 	4.78299 	13.0909	0
428 	-5.80753 	6.22194 	13.0909	0
429 	-5.35214 	5.73412 	13.0909	0
430 	-5.46166 	5.86384 	13.0909	0
431 	-4.19515 	4.53688 	13.0909	0
432 	-5.16227 	5.62247 	13.0909	0
433 	-4.9312 	5.41007 	13.0909	0
434 	-4.83024 	5.319 	13.0909	0
435 	-4.49679 	4.97745 	13.0909	0
436 	-11.4363 	12.4619 	13.0909	0
437 	-6.50506 	7.09328 	13.0909	0
438 	-5.99987 	6.5974 	13.0909	0
439 	-6.50495 	7.21016 	13.0909	0
440 	-7.20013 	8.02654 	13.0909	0
441 	-7.30629 	8.18259 	13.0909	0
442 	-5.49743 	6.19903 	13.0909	0
480 	-9.00417 	9.41227 	13.0909	0
481 	-14.5449 	15.2207 	13.0909	0
482 	-15.8723 	16.5906 	13.0909	0
483 	-9.38501 	9.82076 	13.0909	0
484 	-6.82528 	7.19774 	13.0909	0
485 	-5.80763 	6.1948 	13.0909	0
486 	-4.76249 	5.13993 	13.0909	0
487 	-6.45426 	7.05906 	13.0909	0
488 	-7.43064 	8.14147 	13.0909	0
489 	-7.53474 	8.27246 	13.0909	0
490 	-8.31664 	9.15604 	13.0909	0
491 	-7.88515 	8.73323 	13.0909	0
492 	-5.81593 	6.47114 	13.0909	0
493 	-4.23946 	4.74268 	13.0909	0
494 	-4.18162 	4.715 	13.0909	0
495 	-3.99012 	4.52822 	13.0909	0
496 	-8.94541 	9.93883 	13.0909	0
497 	-3.43816 	3.83166 	13.0909	0
498 	-1.80003 	2.03723 	13.0909	0
499 	-2.025 	2.34468 	13.0909	0
500 	-2.86593 	3.34602 	13.0909	0
501 	-4.65297 	5.41508 	13.0909	0
502 	-4.1175 	4.83851 	13.0909	0
540 	-3.88136 	4.08548 	13.0909	0
541 	-7.98702 	8.43022 	13.0909	0
542 	-10.8726 	11.4102 	13.0909	0
543 	-7.20527 	7.59651 	13.0909	0
544 	-7.12244 	7.57489 	13.0909	0
545 	-7.82708 	8.40321 	13.0909	0
546 	-7.09086 	7.67556 	13.0909	0
547 	-8.35815 	9.14396 	13.0909	0
548 	-9.18969 	10.1293 	13.0909	0
549 	-9.27788 	10.2871 	13.0909	0
550 	-7.62779 	8.50237 	13.0909	0
551 	-9.46316 	10.6032 	13.0909	0
552 	-8.16804 	9.19585 	13.0909	0
553 	-4.68954 	5.31614 	13.0909	0
554 	-5.17807 	5.9329 	13.0909	0
555 	-5.43042 	6.27831 	13.0909	0
556 	-11.1317 	12.6937 	13.0909	0
557 	-11.3661 	13.0037 	13.0909	0
558 	-10.6989 	12.3017 	13.0909	0
559 	-10.3359 	11.9472 	13.0909	0
560 	-10.2685 	11.9358 	13.0909	0
561 	-10.7339 	12.5493 	13.0909	0
562 	-9.22553 	10.8408 	13.0909	0
563 	-8.45636 	9.99496 	13.0909	0
564 	-7.87886 	9.37138 	13.0909	0
565 	-7.23233 	8.6605 	13.0909	0
566 	-5.75417 	6.94086 	13.0909	0
263 	-11.1097 	11.8767 	13.0909	0
264 	-7.71073 	8.28779 	13.0909	0
323 	-19.3363 	20.7925 	13.0909	0
324 	-16.4975 	17.7948 	13.0909	0
383 	-10.4284 	11.4365 	13.0909	0
384 	-11.4872 	12.6452 	13.0909	0
443 	-5.19686 	5.91998 	13.0909	0
444 	-4.77075 	5.4898 	13.0909	0
503 	-4.54814 	5.39734 	13.0909	0
504 	-4.75802 	5.70945 	13.0909	0
505 	-5.44813 	6.60492 	13.0909	0
506 	-2.73575 	3.34776 	13.0909	0
385 	-11.3651 	12.5739 	13.0909	0
445 	-11.7335 	13.599 	13.0909	0
446 	-11.7613 	13.7016 	13.0909	0
447 	-11.5178 	13.4798 	13.0909	0
448 	-9.69831 	11.4037 	13.0909	0
449 	-4.40544 	5.20886 	13.0909	0
386 	-6.74024 	7.50595 	13.0909	0
387 	-6.81163 	7.72512 	13.0909	0
388 	-7.61258 	8.80476 	13.0909	0
389 	-5.60697 	6.54382 	13.0909	0
325 	-15.7591 	17.0726 	13.0909	0
326 	-16.6229 	18.1225 	13.0909	0
327 	-16.4235 	18.0533 	13.0909	0
328 	-15.194 	16.905 	13.0909	0
329 	-12.2967 	13.798 	13.0909	0
265 	-7.43908 	8.05938 	13.0909	0
266 	-8.60943 	9.40525 	13.0909	0
267 	-9.96939 	10.9763 	13.0909	0
268 	-10.1852 	11.3157 	13.0909	0
269 	-12.3306 	13.8208 	13.0909	0
201 	-12.2593 	13.055 	13.0909	0
202 	-14.5656 	15.5657 	13.0909	0
203 	-16.3998 	17.6008 	13.0909	0
204 	-16.9113 	18.2196 	13.0909	0
205 	-17.1682 	18.5685 	13.0909	0
144 	-9.35076 	9.91637 	13.0909	0
145 	-13.0718 	13.8979 	13.0909	0
146 	-17.3683 	18.4784 	13.0909	0
147 	-20.242 	21.5531 	13.0909	0
206 	-20.0307 	21.7487 	13.0909	0
207 	-24.1122 	26.3132 	13.0909	0
208 	-26.307 	28.8308 	13.0909	0
209 	-28.1672 	30.9938 	13.0909	0
148 	-21.3801 	22.8177 	13.0909	0
149 	-23.9776 	25.7484 	13.0909	0
89 	-22.7037 	23.9974 	13.0909	0
29 	-26.8551 	28.2093 	13.0909	0
507 	-2.93875 	3.64061 	13.0909	0
508 	-5.5156 	6.7446 	13.0909	0
509 	-4.91231 	6.06229 	13.0909	0
510 	-4.2717 	5.32705 	13.0909	0
450 	-4.39588 	5.29052 	13.0909	0
390 	-4.97937 	5.88669 	13.0909	0
330 	-8.33248 	9.42984 	13.0909	0
270 	-11.9829 	13.5158 	13.0909	0
210 	-26.278 	28.9998 	13.0909	0
150 	-25.0518 	27.0276 	13.0909	0
90 	-24.0568 	25.5279 	13.0909	0
30 	-27.5105 	28.9727 	13.0909	0
511 	-3.34525 	4.22165 	13.0909	0
451 	-4.10693 	5.0176 	13.0909	0
391 	-4.72848 	5.66501 	13.0909	0
331 	-7.47741 	8.5866 	13.0909	0
271 	-14.2283 	16.1975 	13.0909	0
211 	-30.7687 	34.2709 	13.0909	0
151 	-27.1526 	29.4883 	13.0909	0
91 	-25.9722 	27.6966 	13.0909	0
31 	-28.7144 	30.3256 	13.0909	0
567 	-5.21997 	6.35548 	13.0909	0
568 	-5.23739 	6.4431 	13.0909	0
569 	-5.09398 	6.3313 	13.0909	0
570 	-4.29677 	5.39695 	13.0909	0
571 	-2.97059 	3.77583 	13.0909	0
572 	-2.26857 	2.93245 	13.0909	0
512 	-3.01455 	3.8625 	13.0909	0
452 	-4.21464 	5.24768 	13.0909	0
392 	-4.10967 	4.99676 	13.0909	0
332 	-5.33526 	6.24938 	13.0909	0
272 	-8.86163 	10.1767 	13.0909	0
212 	-34.2585 	38.5127 	13.0909	0
152 	-28.7757 	31.4836 	13.0909	0
92 	-27.8571 	29.8641 	13.0909	0
32 	-29.6061 	31.3497 	13.0909	0
213 	-29.8262 	33.5854 	13.0909	0
153 	-29.3091 	32.2535 	13.0909	0
93 	-30.7302 	33.1252 	13.0909	0
33 	-31.1953 	33.1322 	13.0909	0
214 	-25.8437 	29.1559 	13.0909	0
154 	-32.5757 	36.1209 	13.0909	0
94 	-33.9612 	36.8311 	13.0909	0
34 	-32.4207 	34.5297 	13.0909	0
215 	-18.2342 	20.6159 	13.0909	0
155 	-30.2597 	33.6745 	13.0909	0
95 	-35.947 	39.1477 	13.0909	0
35 	-33.4274 	35.694 	13.0909	0
216 	-14.7075 	16.6797 	13.0909	0
156 	-30.2227 	33.7755 	13.0909	0
96 	-37.4528 	40.9302 	13.0909	0
36 	-34.1796 	36.5834 	13.0909	0
157 	-27.5341 	30.8287 	13.0909	0
97 	-39.6596 	43.494 	13.0909	0
37 	-35.256 	37.8318 	13.0909	0
38 	-35.196 	37.8318 	13.0909	0
39 	-34.9873 	37.6715 	13.0909	0
40 	-32.9157 	35.5015 	13.0909	0
41 	-30.2315 	32.6655 	13.0909	0
42 	-28.7874 	31.1663 	13.0909	0
43 	-26.6924 	28.9577 	13.0909	0
44 	-24.3899 	26.5183 	13.0909	0
45 	-20.0605 	21.8638 	13.0909	0
46 	-18.0658 	19.7474 	13.0909	0
47 	-13.6733 	14.9945 	13.0909	0
48 	-7.99576 	8.80563 	13.0909	0
98 	-38.6137 	42.4059 	13.0909	0
99 	-38.7694 	42.5982 	13.0909	0
100 	-37.2701 	40.9599 	13.0909	0
101 	-34.344 	37.7779 	13.0909	0
158 	-25.6372 	28.7242 	13.0909	0
159 	-27.3522 	30.622 	13.0909	0
160 	-28.2184 	31.5674 	13.0909	0
161 	-29.359 	32.8572 	13.0909	0
217 	-7.99986 	9.09786 	13.0909	0
218 	-9.68873 	11.0441 	13.0909	0
219 	-12.2317 	13.941 	13.0909	0
220 	-11.9172 	13.6074 	13.0909	0
221 	-15.7504 	17.9477 	13.0909	0
513 	-2.45633 	3.19957 	13.0909	0
453 	-4.14991 	5.25425 	13.0909	0
393 	-3.19505 	3.94301 	13.0909	0
333 	-4.3239 	5.13453 	13.0909	0
273 	-2.08016 	2.41489 	13.0909	0
274 	-2.3697 	2.80233 	13.0909	0
275 	-3.0861 	3.67275 	13.0909	0
276 	-6.60094 	7.71242 	13.0909	0
277 	-6.37247 	7.48853 	13.0909	0
278 	-6.43914 	7.60256 	13.0909	0
279 	-7.73079 	9.12162 	13.0909	0
280 	-8.15396 	9.65621 	13.0909	0
281 	-8.05725 	9.56775 	13.0909	0
282 	-7.14784 	8.54403 	13.0909	0
283 	-6.63889 	7.99451 	13.0909	0
284 	-5.18501 	6.29327 	13.0909	0
102 	-33.5859 	36.9719 	13.0909	0
103 	-34.3906 	37.8883 	13.0909	0
104 	-36.3347 	40.0392 	13.0909	0
162 	-26.0262 	29.1579 	13.0909	0
163 	-25.0894 	28.1261 	13.0909	0
164 	-24.0639 	26.9819 	13.0909	0
222 	-18.2667 	20.8337 	13.0909	0
223 	-23.0969 	26.4242 	13.0909	0
224 	-25.3802 	29.0553 	13.0909	0
225 	-25.325 	29.0553 	13.0909	0
226 	-24.6749 	28.3712 	13.0909	0
227 	-20.8492 	24.0259 	13.0909	0
105 	-35.4189 	39.0716 	13.0909	0
106 	-39.1526 	43.2248 	13.0909	0
165 	-22.4601 	25.2382 	13.0909	0
166 	-25.7489 	29.0913 	13.0909	0
167 	-27.1267 	30.7479 	13.0909	0
107 	-45.0797 	49.8295 	13.0909	0
108 	-45.5716 	50.439 	13.0909	0
109 	-34.9454 	38.7268 	13.0909	0
49 	-7.71379 	8.55679 	13.0909	0
50 	-7.6569 	8.55679 	13.0909	0
51 	-6.60707 	7.43835 	13.0909	0
52 	-4.30722 	4.89048 	13.0909	0
53 	-0.00179792 	0.00206781 	13.0909	0
54 	-8.1769e-07 	0.00141015 	13.0909	0
110 	-31.6867 	35.1888 	13.0909	0
111 	-25.6129 	28.5465 	13.0909	0
112 	-18.8069 	21.1484 	13.0909	0
113 	-0.000627352 	0.0013648 	13.0909	0
114 	-5.22059e-08 	0.000926996 	13.0909	0
115 	-3.18669e-16 	0.000682474 	13.0909	0
55 	-1.42635e-13 	0.00125724 	13.0909	0
116 	0 	0.000521818 	13.0909	0
56 	0 	0.00127186 	13.0909	0
57 	0 	0.00127186 	13.0909	0
58 	0 	0.00123454 	13.0909	0
59 	0 	0.000608535 	13.0909	0
117 	0 	0.00050189 	13.0909	0
118 	0 	0.00102454 	13.0909	0
119 	0 	0.00104691 	13.0909	0
228 	-19.18 	22.1606 	13.0909	0
168 	-38.5444 	43.5179 	13.0909	0
169 	-42.3582 	47.8136 	13.0909	0
170 	-43.0972 	48.5657 	13.0909	0
171 	-37.0179 	41.6448 	13.0909	0
172 	-31.205 	35.1807 	13.0909	0
173 	-0.000669904 	0.00135973 	13.0909	0
174 	-5.56306e-08 	0.000955525 	13.0909	0
175 	-3.12244e-16 	0.000737143 	13.0909	0
176 	0 	0.000588398 	13.0909	0
177 	0 	0.000651696 	13.0909	0
178 	0 	0.00110114 	13.0909	0
179 	0 	0.00199864 	13.0909	0
229 	-25.1062 	28.8784 	13.0909	0
230 	-35.8946 	40.9627 	13.0909	0
231 	-42.002 	47.6082 	13.0909	0
232 	-32.0647 	36.2202 	13.0909	0
233 	-0.00123329 	0.00204423 	13.0909	0
234 	-2.6702e-07 	0.00135936 	13.0909	0
235 	-6.46981e-15 	0.00072087 	13.0909	0
236 	0 	0.000565355 	13.0909	0
237 	0 	0.000605988 	13.0909	0
238 	0 	0.000594779 	13.0909	0
239 	0 	0.00255222 	13.0909	0
514 	-1.97836 	2.62893 	13.0909	0
454 	-3.98972 	5.11831 	13.0909	0
394 	-3.01994 	3.79325 	13.0909	0
334 	-3.99224 	4.80033 	13.0909	0
335 	-4.23431 	5.15642 	13.0909	0
336 	-4.66968 	5.71693 	13.0909	0
337 	-5.0287 	6.19261 	13.0909	0
338 	-4.99042 	6.18431 	13.0909	0
339 	-4.81355 	6.00786 	13.0909	0
340 	-5.38279 	6.73439 	13.0909	0
341 	-5.10349 	6.38752 	13.0909	0
342 	-4.34293 	5.47307 	13.0909	0
343 	-3.72742 	4.73513 	13.0909	0
515 	-1.79809 	2.44841 	13.0909	0
455 	-3.82644 	4.97264 	13.0909	0
456 	-2.94673 	3.87897 	13.0909	0
395 	-4.02531 	5.16319 	13.0909	0
396 	-4.30118 	5.57827 	13.0909	0
397 	-4.69242 	6.126 	13.0909	0
398 	-5.05477 	6.64028 	13.0909	0
399 	-5.04848 	6.68492 	13.0909	0
400 	-5.82803 	7.71145 	13.0909	0
401 	-6.2536 	8.27433 	13.0909	0
402 	-6.7078 	8.89514 	13.0909	0
403 	-6.34407 	8.46117 	13.0909	0
404 	-5.68551 	7.64083 	13.0909	0
405 	-5.43831 	7.37066 	13.0909	0
344 	-3.47506 	4.4713 	13.0909	0
345 	-3.50238 	4.57593 	13.0909	0
285 	-5.48601 	6.70333 	13.0909	0
346 	-3.39259 	4.49493 	13.0909	0
286 	-6.00022 	7.37466 	13.0909	0
347 	-3.15571 	4.24128 	13.0909	0
287 	-6.1801 	7.65231 	13.0909	0
348 	-2.96665 	4.04829 	13.0909	0
288 	-6.35673 	7.92785 	13.0909	0
289 	-12.4852 	15.0511 	13.0909	0
290 	-25.6436 	29.8033 	13.0909	0
291 	-49.1537 	56.0299 	13.0909	0
292 	-40.9942 	46.4744 	13.0909	0
293 	-11.6107 	13.1819 	13.0909	0
294 	-0.0029071 	0.00414622 	13.0909	0
295 	-2.01504e-06 	0.00149097 	13.0909	0
351 	-40.1113 	45.7742 	13.0909	0
352 	-37.2556 	42.3533 	13.0909	0
353 	-15.4387 	17.6034 	13.0909	0
354 	-3.23695 	3.70694 	13.0909	0
355 	-2.75847 	3.21299 	13.0909	0
356 	-2.44073 	2.8989 	13.0909	0
296 	-0.0544195 	0.0675645 	13.0909	0
297 	-0.0226803 	0.0677251 	13.0909	0
299 	0 	0.00255223 	13.0909	0
298 	-0.00284973 	0.0385527 	13.0909	0
349 	-7.94793 	10.1172 	13.0909	0
350 	-23.3907 	27.5006 	13.0909	0
358 	-5.5496e-05 	0.0385527 	13.0909	0
357 	-1.40027 	1.76627 	13.0909	0
359 	-1.82834e-10 	0.000386346 	13.0909	0
406 	-5.29109 	7.23237 	13.0909	0
407 	-5.07977 	7.00478 	13.0909	0
457 	-2.74457 	3.67292 	13.0909	0
458 	-2.62117 	3.56505 	13.0909	0
459 	-2.51893 	3.47637 	13.0909	0
460 	-2.6035 	3.62373 	13.0909	0
461 	-2.57214 	3.61644 	13.0909	0
462 	-2.88634 	4.07667 	13.0909	0
463 	-3.12259 	4.42603 	13.0909	0
464 	-3.04711 	4.36751 	13.0909	0
465 	-2.3979 	3.47951 	13.0909	0
466 	-2.5065 	3.68147 	13.0909	0
467 	-2.70958 	4.0258 	13.0909	0
468 	-2.66158 	4.02059 	13.0909	0
408 	-4.91973 	6.85997 	13.0909	0
516 	-1.69958 	2.37396 	13.0909	0
517 	-1.83449 	2.61822 	13.0909	0
518 	-2.0904 	3.03473 	13.0909	0
519 	-2.32263 	3.41622 	13.0909	0
520 	-1.95936 	2.91152 	13.0909	0
521 	-1.71588 	2.58935 	13.0909	0
522 	-1.73755 	2.65367 	13.0909	0
523 	-1.69467 	2.62635 	13.0909	0
573 	-2.07472 	2.74137 	13.0909	0
574 	-1.87663 	2.53885 	13.0909	0
575 	-1.77413 	2.46264 	13.0909	0
576 	-1.59923 	2.27957 	13.0909	0
577 	-1.50511 	2.20802 	13.0909	0
578 	-1.55367 	2.34571 	13.0909	0
579 	-2.09335 	3.21743 	13.0909	0
580 	-2.33624 	3.64642 	13.0909	0
581 	-2.03425 	3.22398 	13.0909	0
582 	-1.78982 	2.88589 	13.0909	0
583 	-1.64173 	2.70586 	13.0909	0
601 	-7.87974 	8.381 	13.0909	0
602 	-7.72887 	8.15888 	13.0909	0
603 	-6.91855 	7.36005 	13.0909	0
604 	-6.11213 	6.55874 	13.0909	0
605 	-6.09934 	6.60717 	13.0909	0
606 	-5.0762 	5.55112 	13.0909	0
607 	-5.29112 	5.84707 	13.0909	0
608 	-5.10957 	5.69859 	13.0909	0
609 	-6.84757 	7.69 	13.0909	0
610 	-6.48699 	7.33267 	13.0909	0
611 	-9.22496 	10.4622 	13.0909	0
612 	-8.27863 	9.41073 	13.0909	0
613 	-4.43199 	5.0748 	13.0909	0
614 	-4.50914 	5.2261 	13.0909	0
615 	-4.49953 	5.27598 	13.0909	0
616 	-5.68373 	6.68837 	13.0909	0
617 	-6.25124 	7.39868 	13.0909	0
618 	-6.30049 	7.50716 	13.0909	0
619 	-5.23001 	6.27861 	13.0909	0
620 	-3.65809 	4.4267 	13.0909	0
621 	-4.61695 	5.58887 	13.0909	0
622 	-4.76497 	5.80326 	13.0909	0
623 	-4.36374 	5.35448 	13.0909	0
624 	-4.30482 	5.32715 	13.0909	0
625 	-4.11095 	5.11659 	13.0909	0
626 	-4.00252 	5.02627 	13.0909	0
627 	-3.97479 	5.03327 	13.0909	0
628 	-3.61458 	4.608 	13.0909	0
629 	-4.189 	5.37122 	13.0909	0
630 	-4.44957 	5.73821 	13.0909	0
631 	-4.13105 	5.37961 	13.0909	0
632 	-2.53485 	3.34114 	13.0909	0
671 	-5.63747 	6.43227 	13.0909	0
672 	-5.39248 	6.17558 	13.0909	0
673 	-2.27915 	2.63912 	13.0909	0
674 	-1.9276 	2.281 	13.0909	0
675 	-1.46177 	1.77359 	13.0909	0
676 	-1.08458 	1.3571 	13.0909	0
677 	-1.20961 	1.55522 	13.0909	0
678 	-2.24576 	2.84782 	13.0909	0
679 	-3.49977 	4.39277 	13.0909	0
680 	-2.5164 	3.18226 	13.0909	0
681 	-1.98562 	2.52763 	13.0909	0
682 	-2.45989 	3.1526 	13.0909	0
683 	-2.43911 	3.16257 	13.0909	0
684 	-2.99059 	3.89817 	13.0909	0
685 	-3.2431 	4.2671 	13.0909	0
686 	-3.3643 	4.46217 	13.0909	0
687 	-3.78635 	5.03212 	13.0909	0
688 	-2.90183 	3.87716 	13.0909	0
689 	-3.4062 	4.56543 	13.0909	0
690 	-3.11974 	4.18993 	13.0909	0
691 	-4.18184 	5.62279 	13.0909	0
692 	-2.01586 	2.74151 	13.0909	0
693 	-1.44152 	2.00719 	13.0909	0
633 	-2.71149 	3.64752 	13.0909	0
634 	-2.78526 	3.81583 	13.0909	0
635 	-2.8764 	4.01325 	13.0909	0
636 	-2.80502 	3.98074 	13.0909	0
637 	-2.62915 	3.79425 	13.0909	0
638 	-2.59432 	3.81497 	13.0909	0
639 	-2.62415 	3.93634 	13.0909	0
640 	-3.02848 	4.6544 	13.0909	0
641 	-3.27977 	5.13958 	13.0909	0
642 	-3.34793 	5.32867 	13.0909	0
