iter,	 x,	 y
0,	0.5,	 4.3636363636363633134
1,	0.040283603632037201514,	 0.37661142383565737735
2,	0.080817091880599573051,	 0.074749332853858208026
3,	0.088101253071355148383,	 0.0021131729089062800675
4,	0.08830434767776051963,	 1.3116450879591123879e-05
5,	0.088305612947092673726,	 2.0681641454967092386e-08
6,	0.088305614944474655759,	 8.2498452513846132206e-12
