iter,	 x,	 y
0,	0.9000000000000000222,	 4.741463414634147
1,	0.49999999999999983347,	 1.9999999999999980016
2,	0.31132075471698117397,	 0.22578008784256575758
3,	0.2804275923966602635,	 0.013316598506445620487
4,	0.27836163589812756847,	 5.9498996196838405126e-05
5,	0.27835232192197767453,	 1.208412481190634935e-09
6,	0.27835232173280505252,	 1.1102230246251565404e-16
