s, 	 Rs, 	 dRs
0.6969696969696970168, 	1.907915893630179438, 	1.8276551436901293801
0.70707070707070707183, 	1.9260771475514357753, 	1.7688899165468461305
0.71717171717171712686, 	1.9436631028809800981, 	1.713706864854553924
0.72727272727272729291, 	1.9607087827426818993, 	1.6618787704682567163
0.73737373737373734794, 	1.977246990903738233, 	1.6131932595327826974
0.747474747474747514, 	1.9933084569628767291, 	1.5674518686966776304
0.75757575757575756903, 	2.0089219723366067427, 	1.524469157085797999
0.76767676767676762406, 	2.0241145175094978903, 	1.4840718646384225554
0.77777777777777779011, 	2.0389113810166445973, 	1.4460981166713131607
0.78787878787878784514, 	2.0533362706222160199, 	1.4103966739830000598
0.7979797979797980112, 	2.0674114171487198988, 	1.3768262273763114401
0.80808080808080806623, 	2.0811576713986559284, 	1.345254735169662208
0.81818181818181823228, 	2.0945945945945947386, 	1.3155588020452884113
0.82828282828282828731, 	2.1077405427462445608, 	1.2876230974337516955
0.83838383838383834235, 	2.1206127453343492917, 	1.2613398115432910007
0.8484848484848485084, 	2.1332273786819246908, 	1.2366081470976573176
0.85858585858585856343, 	2.1455996343636800638, 	1.2133338448368287121
0.86868686868686872948, 	2.1577437829849168693, 	1.1914287408535328971
0.87878787878787878451, 	2.1696732336419022324, 	1.1708103538779330854
0.88888888888888883955, 	2.1814005893569077266, 	1.1514015006778115513
0.8989898989898990056, 	2.1929376987629414231, 	1.1331299378079049411
0.90909090909090906063, 	2.2042957042957045388, 	1.115928028015938267
0.91919191919191922668, 	2.2154850871336146945, 	1.0997324296918820075
0.92929292929292928171, 	2.2265157091108509491, 	1.084483807828583668
0.93939393939393944777, 	2.2373968518133282579, 	1.0701265650445881406
0.9494949494949495028, 	2.2481372530532461873, 	1.0566085913022866816
0.95959595959595955783, 	2.258745140904537152, 	1.0438810310355295385
0.96969696969696972388, 	2.269228265468867356, 	1.0318980664796864044
0.97979797979797977892, 	2.2795939285300987898, 	1.0206167160733639054
0.98989898989898994497, 	2.2898490112440410549, 	1.0099966468740708692
1, 	2.3000000000000002665, 	1
