iter,	 x,	 y
0,	0.9000000000000000222,	 0.00036991368680641678601
1,	0.90036706403506006069,	 1.5666667266267531033e-07
2,	0.90036690863801172036,	 1.1657341758564143674e-15
3,	0.90036690863801283058,	 5.5511151231257827021e-17
