iter,	 x,	 y
0,	0.10000000000000000555,	 0.0059186189889025887789
1,	0.017241379310344827347,	 0.082610887471225455392
2,	0.097980267068097537386,	 0.0036371120328078047207
3,	0.094575476442600087124,	 0.00019309595884306213903
4,	0.094747125426656156333,	 4.7194167463338737578e-07
5,	0.09474754592353978877,	 9.4816515749940322166e-14
