iter,	 x,	 y
0,	0.5,	 0.43636363636363634244
1,	0.34725682435543919757,	 0.020632637456062447034
2,	0.35697483585639011583,	 0.00048348226708108676952
3,	0.35675625005361627506,	 4.6475051029837288752e-08
4,	0.35675627107204233024,	 2.4702462297909733024e-15
