iter,	 x,	 y
0,	0.10000000000000000555,	 0.52747252747252770799
1,	0.033666578913142092278,	 0.0087701428920878843343
2,	0.035563033622040753079,	 4.5882769876159912315e-05
3,	0.035572786786468191256,	 5.2267113692661126834e-09
4,	0.035572785675694711116,	 8.3266726846886740532e-17
