iter,	 x,	 y
0,	0.5,	 4.3636363636363633134
1,	0.05140186915887851038,	 0.31167835432588064659
2,	0.13080232849184669774,	 0.51710336834138326267
3,	0.081261847752487084695,	 0.070466193593439141463
4,	0.088938806070014198024,	 0.0065730614457423230945
5,	0.088283800791058103519,	 0.00022575879576514079616
6,	0.088305550623785575293,	 6.6574290930043744652e-07
7,	0.088305614945319785281,	 4.9749093733453264576e-13
