iter,	 x,	 y
0,	0.9000000000000000222,	 1.7940813810110975979
1,	0.4500000000000000111,	 0.72615467239527409227
2,	0.31517697538815014902,	 0.32420805264534735546
3,	0.34550647180666776981,	 0.022063425006519032934
4,	0.34789161504721094476,	 0.00012968799139767561712
5,	0.34790580140076843296,	 4.5653523184085997855e-09
6,	0.34790580190019987361,	 9.999999999999999791e-17
