iter,	 x,	 y
0,	0.9000000000000000222,	 1.7414634146341465559
1,	0.49999999999999983347,	 1.0000000000000019984
2,	0.59433962264150941301,	 0.031133048379459737909
3,	0.597571653556080995,	 0.00010188534172028695934
4,	0.59758230061671691047,	 1.1246198416969832579e-09
5,	0.59758230073424278839,	 4.4408920985006261617e-16
