s, 	 Rs, 	 dRs
0.36363636363636364646, 	3.938277511961723043, 	8.4459833795013850022
0.373737373737373757, 	4.0214275756308390797, 	8.0205806277933735515
0.38383838383838381203, 	4.1003683106045318851, 	7.612650006365102584
0.39393939393939392257, 	4.1752791068580545897, 	7.2227146814404425967
0.40404040404040403311, 	4.2463431605724100137, 	6.8510139358591493064
0.41414141414141414366, 	4.3137448641265443428, 	6.4975531847841994093
0.4242424242424242542, 	4.3776676719804683557, 	6.1621481997259710539
0.43434343434343436474, 	4.4382923846809916313, 	5.844463716341588011
0.44444444444444441977, 	4.4957957957957956907, 	5.544046749452156142
0.45454545454545453032, 	4.5503496503496512204, 	5.2603550295857965935
0.46464646464646464086, 	4.6021198677921955067, 	4.9927810227418021327
0.4747474747474747514, 	4.6512659872908317382, 	4.7406720104808268701
0.48484848484848486194, 	4.6979407979407978857, 	4.5033467002578966287
0.49494949494949497248, 	4.7422901211282963985, 	4.2801088135534843815
0.50505050505050508303, 	4.7844527166486212622, 	4.0702580675417472378
0.51515151515151513806, 	4.8245602881966522801, 	3.8730989290429835847
0.52525252525252530411, 	4.8627375674761923463, 	3.6879474804466725324
0.53535353535353535914, 	4.8991024594083594224, 	3.5141366983373565347
0.54545454545454541417, 	4.9337662337662333556, 	3.3510204081632664064
0.55555555555555558023, 	4.9668337510442785998, 	3.197976143365933055
0.56565656565656563526, 	4.9984037125143458979, 	3.0544071054460100179
0.57575757575757580131, 	5.0285689262567876412, 	2.9197433926960445483
0.58585858585858585634, 	5.0574165825177983535, 	2.7934426398045220097
0.59595959595959591137, 	5.0850285330647864157, 	2.6749901881143856031
0.60606060606060607743, 	5.1114815703206204489, 	2.5638988868080847539
0.61616161616161613246, 	5.136847702983160957, 	2.4597086084477464141
0.62626262626262629851, 	5.1611944256044841595, 	2.3619855478603337673
0.63636363636363635354, 	5.1845849802371537507, 	2.2703213610585999405
0.6464646464646465196, 	5.207078608773524131, 	2.1843321904710077952
0.65656565656565657463, 	5.2287307950257781997, 	2.1036576139772398264
0.66666666666666662966, 	5.2495934959349597193, 	2.0279595478881633497
0.67676767676767679571, 	5.2697153615696983309, 	1.9569211278710056945
0.68686868686868685074, 	5.2891419437912103874, 	1.8902455867236280795
0.6969696969696970168, 	5.3079158936301791272, 	1.8276551436901293801
0.70707070707070707183, 	5.3260771475514356865, 	1.7688899165468461305
0.71717171717171712686, 	5.3436631028809804533, 	1.713706864854553924
0.72727272727272729291, 	5.3607087827426820326, 	1.6618787704682567163
0.73737373737373734794, 	5.3772469909037381441, 	1.6131932595327826974
0.747474747474747514, 	5.3933084569628766403, 	1.5674518686966776304
0.75757575757575756903, 	5.4089219723366062098, 	1.524469157085797999
0.76767676767676762406, 	5.4241145175094978015, 	1.4840718646384225554
0.77777777777777779011, 	5.4389113810166449525, 	1.4460981166713131607
0.78787878787878784514, 	5.453336270622215487, 	1.4103966739830000598
0.7979797979797980112, 	5.467411417148720254, 	1.3768262273763114401
0.80808080808080806623, 	5.4811576713986562837, 	1.345254735169662208
0.81818181818181823228, 	5.4945945945945950939, 	1.3155588020452884113
0.82828282828282828731, 	5.507740542746244472, 	1.2876230974337516955
0.83838383838383834235, 	5.520612745334349647, 	1.2613398115432910007
0.8484848484848485084, 	5.5332273786819250461, 	1.2366081470976573176
0.85858585858585856343, 	5.545599634363679975, 	1.2133338448368287121
0.86868686868686872948, 	5.5577437829849163364, 	1.1914287408535328971
0.87878787878787878451, 	5.5696732336419021436, 	1.1708103538779330854
0.88888888888888883955, 	5.5814005893569076378, 	1.1514015006778115513
0.8989898989898990056, 	5.5929376987629417783, 	1.1331299378079049411
0.90909090909090906063, 	5.6042957042957048941, 	1.115928028015938267
0.91919191919191922668, 	5.6154850871336146056, 	1.0997324296918820075
0.92929292929292928171, 	5.6265157091108513043, 	1.084483807828583668
0.93939393939393944777, 	5.6373968518133281691, 	1.0701265650445881406
0.9494949494949495028, 	5.6481372530532460985, 	1.0566085913022866816
