iter,	 x,	 y
0,	0.9000000000000000222,	 4.741463414634147
1,	0.14357976653696497005,	 0.62519552428362912266
2,	0.23169987065038807894,	 0.2681460588642717302
3,	0.28166686475387964217,	 0.021326034895799650393
4,	0.27798568828519903962,	 0.002340138842174654954
5,	0.27834968730483927724,	 1.6828317947692461587e-05
6,	0.27835232161056572275,	 7.8085027332974732417e-10
