iter,	 x,	 y
0,	0.9000000000000000222,	 0.025609756097560998356
1,	0.92038834951456316436,	 0.004793073026537753023
2,	0.91704528056567102823,	 9.2213152569353695753e-07
3,	0.91704463729861107613,	 7.0478717306698968059e-09
4,	0.91704464217782355462,	 1.0325074129013955826e-14
